para	f. sg. acc.			146
sarva	n. pl. acc.			145
jana	m. sg. nom.			145
priya	n. sg. acc.			145
mahAwman	m. pl. g.			145
sixXi	f. sg. nom.			144
mukwa	m. sg. nom.	muc	pp.	144
sarva	n. pl. nom.			144
vexa	m. pl. nom.			143
priya	f. sg. voc.			142
Xarma	m. sg. loc.			142
u	ind.			142
piwAmaha	m. sg. voc.			142
lakRmaNa	m. sg. nom.			142
ukwa	m. pl. nom.	vac	pp.	141
jan	pr. [4] md. pl. 3			141
pawi	m. sg. acc.			141
brAhmaNa	m. sg. acc.			141
uxAhq	pr. [1] ac. pl. 3			140
Sawa	n. sg. nom.			140
iwWam	ind.			140
Xarma	m. sg. g.			140
xiv	m. sg. acc.			140
aS	pr. [5] md. sg. 3			139
xviXA	ind.			139
vIrya	n. sg. acc.			139
vixyA	f. sg. nom.			139
vIra	m. pl. nom.			139
Siras	n. sg. acc.			138
yajFa	m. sg. g.			138
kq	fut. ac. sg. 1			138
xevawA	f. pl. nom.			138
puwra	m. sg. voc.			138
vAc	f. sg. acc.			138
sAXu	n. sg. nom.			138
buXa	m. sg. nom.			137
anya	m. pl. i.			137
swrI	f. pl. g.			137
rAjan	m. pl. g.			137
jan	pft. md. sg. 3			137
sanawkumAra	m. sg. nom.			137
Ap	opt. [5] ac. sg. 3			136
kurvaw	m. sg. nom.	kq	ppr. [8] ac.	136
asmax	* pl. i.			136
wuRta	m. sg. nom.	wuR	pp.	136
brAhmaNa	m. pl. acc.			136
rAma	m. sg. voc.			136
mahAwman	m. pl. nom.			136
BIRma	m. sg. acc.			136
sIwA	f. sg. nom.			136
BiRaj	m. sg. nom.			135
lip	ca. opt. ac. sg. 3			135
loka	m. pl. g.			135
ukwa	f. sg. nom.	vac	pp.	135
kanyA	f. sg. acc.			135
uwsqj	abs.			135
kim	n. sg. abl.			135
sUwa	m. sg. acc.			135
nihawa	m. sg. nom.	nihan	pp.	135
lakRaNa	n. sg. nom.			134
agni	m. sg. loc.			134
anwa	m. sg. loc.			134
saw	m. sg. nom.	as	ppr. [2] ac.	134
kOnweya	m. sg. voc.			134
kRaya	m. sg. acc.			133
yax	f. pl. nom.			133
Sakuni	m. sg. nom.			133
wyaj	opt. [1] ac. sg. 3			133
ASri	abs.			133
sWiwa	m. sg. acc.	sWA	pp.	133
kAFcana	n. sg. nom.			133
vrawa	n. sg. acc.			133
asmax	* pl. dat.			133
sAXu	n. sg. acc.			132
guNa	m. pl. acc.			132
karman	n. pl. acc.			132
i	pr. [2] ac. sg. 3			132
wamas	n. sg. nom.			132
jAwu	ind.			132
karwq	m. sg. nom.			132
pArWiva	m. sg. nom.			132
aXunA	ind.			132
brahman	m. sg. i.			132
BU	pft. ac. pl. 3			132
BU	impft. [1] ac. pl. 3			132
BU	fut. ac. pl. 3			132
SarIra	n. sg. nom.			131
awIva	ind.			131
sva	n. sg. acc.			131
muhUrwa	n. sg. acc.			131
sanxeha	m. sg. nom.			131
brAhmaNa	m. sg. g.			131
kq	pr. ps. sg. 3			131
mAwq	f. sg. g.			131
agni	m. sg. voc.			131
kacciw	ind.			131
praviS	pft. ac. sg. 3			131
sugrIva	m. sg. nom.			131
kqpa	m. sg. nom.			130
jala	n. sg. acc.			129
vqj	ca. opt. ac. sg. 3			129
nibuX	imp. [1] ac. sg. 2			129
bahuSas	ind.			129
xiv	m. sg. loc.			129
brU	opt. [2] ac. sg. 3			129
yuga	n. sg. loc.			129
Xana	n. sg. nom.			129
wriXA	ind.			129
ukwa	n. sg. loc.	vac	pp.	129
prajA	f. pl. g.			129
yajFa	m. sg. acc.			129
kq	fut. ac. sg. 3			129
puruRa	m. sg. g.			128
rUpa	n. sg. i.			128
brAhmaNa	m. pl. g.			128
mahAwman	m. sg. acc.			128
sWA	imp. [1] ac. sg. 2			128
sWA	pft. ac. sg. 3			128
Axi	m. sg. loc.			127
swrI	f. sg. nom.			127
gam	inf.			127
xqS	pft. ac. pl. 3			127
vipra	m. sg. voc.			127
paSu	m. pl. nom.			127
AsWiwa	m. sg. nom.	AsWA	pp.	127
mAriRa	m. sg. voc.			127
prajan	pr. [4] md. sg. 3			126
yoga	m. sg. nom.			126
kAma	m. pl. acc.			126
bahu	n. sg. acc.			126
mAnava	m. pl. nom.			126
SrI	f. sg. nom.			126
hawa	m. sg. loc.	han	pp.	126
rakRas	n. pl. g.			126
kiFca	ind.			126
brahman	m. sg. acc.			126
xuryoXana	m. sg. acc.			126
vijFA	abs.			125
han	opt. [2] ac. sg. 3			125
viRa	n. sg. nom.			125
pramANa	n. sg. nom.			125
Siva	m. sg. acc.			125
ji	abs.			125
kuru	m. pl. g.			125
saFjaya	m. sg. voc.			125
vax	pr. [1] ac. pl. 3			124
jFeya	n. sg. nom.	jFA	pfp. [1]	124
paxa	n. sg. nom.			124
aswra	n. sg. acc.			124
prIwi	f. sg. nom.			124
BU	per. fut. ac. sg. 3			124
xeha	m. sg. acc.			123
vara	m. sg. voc.			123
man	pr. [4] md. sg. 3			123
sama	n. sg. nom.			123
Sakwi	f. sg. nom.			123
