pArWa	2	140
maNdalam	2	139
bAla	1	139
BqwAm	2	139
bAhu	1	139
kanyA	2	139
SuBa	1	139
xvijAH	2	139
janaH	2	139
mAyA	1	138
vyAXi	1	138
raNa	1	138
lokAn	2	138
AwmajaH	2	138
graha	1	137
priyaH	2	137
jAwam	2	137
swrINAm	2	137
varRam	2	137
snAnam	2	137
gqham	2	137
nanxana	2	137
jajFe	2	137
munayaH	2	136
Bojanam	2	136
SoNiwa	1	136
yukwAH	2	136
SilA	1	136
pAra	1	136
nUnam	2	136
yajFaH	2	136
SreyaH	2	136
SivaH	2	135
asyAH	2	135
sWAna	1	134
Sivam	2	134
kalpa	1	134
vixvAn	2	134
xeSe	2	133
haraH	2	133
praBam	2	133
jIvew	2	133
vajram	2	133
mokRa	1	133
cakruH	2	133
vIryavAn	2	133
rAjAnaH	2	133
rAmasya	2	133
vakRyAmi	2	132
karmANi	2	132
rAjFA	2	132
jagrAha	2	132
XImawaH	2	132
nuw	2	131
manxa	1	131
agre	2	131
anyonyam	2	131
yuxXa	1	131
uBO	2	131
hawam	2	130
qRaBaH	2	130
manu	1	130
karmaNAm	2	130
sarvasya	2	130
piwQNAm	2	130
Basma	2	129
ukwAH	2	129
ime	2	129
papAwa	2	129
rasena	2	128
xravyam	2	128
samBavaH	2	128
sanwi	2	128
kurvanwi	2	128
SawaSaH	2	128
vipraH	2	128
katu	1	127
mawam	2	127
wIkRNa	1	127
jAyanwe	2	127
wamaH	2	127
xqRtam	2	127
balena	2	127
vqka	1	127
wawwvam	2	126
yojayew	2	126
SiraH	1	126
laGu	2	126
manwraH	2	126
AkASam	2	126
Gora	1	126
BrAwA	2	126
wvayi	2	126
xakRiNe	2	126
Xarmasya	2	126
Xarme	2	126
nArAyaNa	1	126
bANEH	2	126
karmasu	2	125
mqxu	1	125
uxakam	2	125
mukwaH	2	125
cawvAraH	2	125
hawe	2	125
parAkramaH	2	125
SUrAH	2	125
gaH	2	124
viXivaw	2	124
kRaye	2	124
SUraH	2	124
prAhuH	2	124
kAFcana	1	124
nava	1	124
vqwwiH	2	124
vexAH	2	124
bANa	1	124
aMSena	2	124
mune	2	124
rajaH	2	123
sawAm	2	123
vAkya	1	123
swrI	2	123
karmaBiH	2	122
wAsAm	2	122
xeyam	2	122
praxam	2	122
BUri	1	122
vasiRTaH	2	122
xAnena	2	122
kurvIwa	2	121
mala	1	121
lavaNa	1	121
praBqwi	2	121
hqxayam	2	121
carew	2	121
jIvawi	2	120
aparaH	2	120
moha	1	120
alam	2	120
svarNa	1	120
paSyAmi	2	120
paSu	1	120
Bava	2	120
miwra	1	120
kiFca	2	120
xanwa	1	119
niSa	1	119
samAH	2	119
mawaH	2	119
yaWAvaw	2	119
guru	2	119
Sukra	1	119
XanuH	2	119
rUpaH	2	119
aXipaH	2	119
pANdavAn	2	119
viviXEH	2	118
vraNa	1	118
Sukla	1	118
xIpwa	1	118
wila	1	118
grAma	1	118
puwrAn	2	118
balAH	2	118
xqSyanwe	2	118
qRINAm	2	118
ISam	2	118
xaxAwi	2	118
jaGAna	2	118
vivyAXa	2	118
xaxqSuH	2	118
xoRAH	2	117
viMSawi	1	117
BAvAw	2	117
kriyA	2	117
Gqwam	2	117
GnaH	2	117
kRipew	2	117
prawApavAn	2	117
AxiH	2	116
ganXarvAH	2	116
piwaraH	2	116
huwa	1	116
xqRta	1	116
sawi	2	116
arXam	2	116
xina	1	116
prIwi	1	116
avApnowi	2	116
SuxXam	2	116
xroNam	2	116
SrAxXam	2	116
puwrANAm	2	116
vyAGra	2	116
yuXiRTiram	2	116
XAwu	1	115
wejaH	1	115
uwwara	1	115
vasu	1	115
ruxXvA	2	115
piwaram	2	115
SukaH	2	115
SriyA	2	115
yogI	2	114
manAH	2	114
mAnavaH	2	114
aSanaH	2	114
pumAn	2	114
mqw	1	114
yaw	1	114
wapAH	2	114
aRta	1	114
mAhAwmyam	2	114
paweH	2	114
karmaNaH	2	114
BarawaH	2	114
brAhmaNam	2	114
rAGavaH	2	114
pArWiva	2	114
parA	2	113
sixXam	2	113
maxa	1	113
PalAni	2	113
anyEH	2	113
xuRta	1	113
Agawam	2	113
weByaH	2	113
pUrNa	1	113
kRaram	2	113
samAcarew	2	112
asra	1	112
jaya	1	112
safKye	2	112
vahni	1	111
viSeRaH	2	111
avApnuyAw	2	111
lokAnAm	2	111
kena	2	111
sparSa	1	111
ruxraH	2	111
vixAm	2	111
apaSyaw	2	111
xakRiNa	1	110
viXi	1	110
jale	2	110
mAnasaH	2	110
bIja	1	110
gulma	1	110
muKe	2	110
SEla	1	110
yogam	2	109
sixXaH	2	109
nAmnA	2	109
karaNam	2	109
prAjFaH	2	109
xawwaH	2	109
pare	2	109
kAmam	2	109
ewasmin	2	109
sanxehaH	2	109
paSyanwi	2	109
yaSAH	2	109
ISvara	2	108
RodaSa	1	108
BAve	2	108
jyowiH	2	108
varjayew	2	108
snigXa	1	108
wEla	1	108
ukwa	1	108
agnO	2	108
SOcam	2	108
pawrANi	2	108
bahuXA	2	108
aMSam	2	108
mAnavAH	2	108
jagmuH	2	108
viprAH	2	108
varNam	2	107
BAgam	2	107
xevawA	1	107
eRaH	2	107
xyuwiH	2	107
baBUvuH	2	107
pqWivI	2	107
bqhaspawiH	2	107
xqRtaH	2	107
xuryoXana	1	107
xIpanam	2	106
newra	1	106
miWyA	2	106
pawra	1	106
wIkRNam	2	106
xik	1	106
lifga	1	106
xraRtum	2	106
kRewram	2	106
wAra	1	106
mAwq	1	106
Baxram	2	106
cArI	2	106
avyayam	2	106
inxram	2	105
mAsam	2	105
vaxanwi	2	105
jFeyam	2	105
vaswra	1	105
anyAn	2	105
aneka	1	105
AwmakaH	2	105
afgaH	2	105
sarvaWA	2	105
niScayaH	2	105
Awreya	1	105
prasAxAw	2	105
vIrAH	2	105
kurUNAm	2	105
wikwa	1	104
pUrvam	2	104
yuwam	2	104
qRiBiH	2	104
vaMSa	1	104
ugra	1	104
labXa	1	104
paramAm	2	104
paxa	1	104
pute	2	104
SrIH	2	104
vakwum	2	103
BiRak	2	103
jAwi	1	103
janma	2	103
yamaH	2	103
SalyaH	2	103
parAm	2	103
asmAkam	2	103
gacCa	2	103
uwwama	2	103
kqpaH	2	103
Binna	1	102
praxaH	2	102
bahu	2	102
sarvaH	2	102
buXaH	2	102
Xaram	2	102
Sruwi	1	102
kasmAw	2	102
kRawriya	1	102
kroXaH	2	102
pANdava	1	102
prajAyawe	2	101
haMsa	1	101
guNAn	2	101
rUpANi	2	101
vaXam	2	101
kasya	2	101
prApwam	2	101
pala	1	101
wejasaH	2	101
akRam	2	101
SAswram	2	101
BexaH	2	101
SafkaraH	2	101
nanxanaH	2	101
jayaH	2	101
vqRNi	1	101
kRayaH	2	100
xeham	2	100
kurvan	2	100
pAka	1	100
safkASam	2	100
kqRNam	2	100
rasEH	2	100
AgawaH	2	100
muKaH	2	100
sAgara	1	100
pAwre	2	100
ukwe	2	100
saMsAra	1	100
akRayam	2	100
varRANi	2	100
anaGa	2	100
BaviwA	2	100
niXanam	2	100
maraNam	2	99
Ananxa	1	99
vijFAnam	2	99
SruwiH	2	99
puruRasya	2	99
lepayew	2	99
kanaka	1	99
palam	2	99
SIla	1	99
BUmiH	2	99
mAsa	1	99
kA	2	99
nArAyaNaH	2	99
puwrO	2	99
xevEH	2	99
aBARawa	2	99
narmaxA	1	99
SIwam	2	98
Svewa	1	98
kRAra	1	98
xehinAm	2	98
sarpa	1	98
uwware	2	98
akarow	2	98
SakuniH	2	98
sawwamaH	2	98
haya	1	98
piwQn	2	98
mawsya	1	97
apahaH	2	97
haswi	1	97
prakqwiH	2	97
Sriyam	2	97
sixXAH	2	97
xarSanAw	2	97
vAsaH	2	97
guroH	2	97
krama	1	97
mqwaH	2	97
vrawaH	2	97
brAhmaNAnAm	2	97
mAriRa	2	97
kunwI	1	97
aSnuwe	2	96
kariRyAmi	2	96
Srama	1	96
nimiwwam	2	96
sahasA	2	96
bahUn	2	96
vqwwam	2	96
prAwaH	2	96
rAjFAm	2	96
suvarNam	2	96
arWAH	2	96
snAna	1	96
gqhe	2	96
mAwuH	2	96
saxqSam	2	96
vacanAw	2	96
brahman	2	96
wIrWAni	2	96
xAnavAH	2	96
BaviRyanwi	2	96
ixAnIm	2	95
kaNTa	1	95
rajaH	1	95
BAvena	2	95
buxXyA	2	95
prajAnAm	2	95
pqRtaH	2	95
mayi	2	95
lakRmaNaH	2	95
sUkRma	1	94
varNAH	2	94
XImAn	2	94
harRa	1	94
nAgam	2	94
akRa	1	94
AKyam	2	94
Bava	1	94
gacCanwi	2	94
xamaH	2	94
xiRtyA	2	94
puwra	2	94
ApnuyAw	2	93
puta	1	93
pUjiwaH	2	93
prANAn	2	93
hewoH	2	93
sWAH	2	93
gaNEH	2	93
xivase	2	93
rAwrO	2	93
cawuRtayam	2	93
BarwA	2	93
cewasaH	2	93
sanAwanam	2	93
vaXaH	2	93
BImam	2	93
rAkRasaH	2	93
mAyayA	2	93
gOwamaH	2	93
piwAmaha	2	93
wriXA	2	92
AyuH	1	92
smqwi	1	92
varXanam	2	92
wqNa	1	92
vAri	1	92
wiRTanwi	2	92
xivi	2	92
piNda	1	92
SUxra	1	92
wyajew	2	92
BqguH	2	92
Sabxena	2	92
puruRAH	2	92
sawyena	2	92
brAhmaNasya	2	92
vAxinaH	2	92
qReH	2	92
prahasan	2	92
vIram	2	92
rAga	1	91
garBaH	2	91
amara	1	91
prajA	1	91
paraspara	1	91
sAXanam	2	91
vipulam	2	91
yAm	2	91
BUwaH	2	91
manuRyANAm	2	91
brahmaNA	2	91
krawuH	2	91
anyonya	1	91
Bqgu	1	91
SArxUla	2	91
xaNdam	2	90
mArga	1	90
varXawe	2	90
grahaNam	2	90
nASanaH	2	90
kRIram	2	90
uxara	1	90
Cinna	1	90
Basma	1	90
kriyawe	2	90
hanyAw	2	90
xarSana	1	90
yaWA	1	90
sahasreNa	2	90
wapasaH	2	90
rase	2	89
AxIni	2	89
Amaya	1	89
hiMsA	2	89
sakqw	2	89
sWAne	2	89
xviwIyam	2	89
mAwaram	2	89
vapuH	2	89
AwreyaH	2	89
prIwiH	2	89
wAram	2	89
muKAH	2	89
SoBanam	2	89
kqwavAn	2	89
vIra	2	89
agram	2	88
jIva	1	88
kaRAya	1	88
kaRAyam	2	88
BAvam	2	88
vara	2	88
sAXu	1	88
arjuna	1	88
lakRaNa	1	88
ESvaryam	2	88
Sruwa	1	88
Asana	1	88
kalO	2	88
manwram	2	88
balAw	2	88
jFAH	2	88
hareH	2	88
kRamA	2	88
arxanaH	2	88
pAxO	2	87
prokwaH	2	87
ewEH	2	87
kqwA	2	87
woya	1	87
prApwaH	2	87
SuBe	2	87
pAna	1	87
seviwam	2	87
pAvakaH	2	87
XyAna	1	87
wapwa	1	87
uxaraH	2	87
putam	2	87
parvawaH	2	87
xvija	2	87
Awmane	2	87
vAma	1	86
cira	1	86
prakqwi	1	86
xviwIyaH	2	86
AyuXa	1	86
BUH	2	86
cAru	1	86
nakulaH	2	86
balI	2	86
hawAH	2	86
aSvaH	2	86
yUWa	1	86
xivyAni	2	86
cakRuRA	2	86
rARtram	2	86
xEvawam	2	86
sIwA	2	86
viXim	2	85
aBra	1	85
ewAn	2	85
uxaka	1	85
maXu	2	85
Arwi	1	85
prawi	1	85
Bagavan	2	85
kRawriyAH	2	85
manyawe	2	85
Ka	1	85
inxu	1	85
varuNaH	2	85
ukwA	2	85
paSyan	2	85
jagaw	1	85
axBuwa	1	85
kOnweya	2	85
brAhmaNAn	2	85
ASramam	2	85
viRNum	2	85
ciwram	2	85
aswrANi	2	85
BImasenam	2	85
Srowum	2	84
yogAw	2	84
xine	2	84
prayawnena	2	84
yoginaH	2	84
laGu	1	84
Sva	1	84
hIna	1	84
kAyaH	2	84
lomaSaH	2	84
ananwa	1	84
sampannaH	2	84
kIrwiH	2	84
kRipwvA	2	84
manuja	1	84
sanniXO	2	84
prAyaH	1	84
pArWivaH	2	84
sEnyam	2	84
kriyawAm	2	84
saFjaya	2	84
XArayew	2	83
maXura	1	83
nAgaH	2	83
BARiwam	2	83
payaH	2	83
maXuraH	2	83
karmA	2	83
yoni	1	83
ewi	2	83
xa	1	83
BiwwvA	2	83
agneH	2	83
upamaH	2	83
cariwam	2	83
bravImi	2	83
cAriNaH	2	83
mAwra	1	83
xevena	2	83
Srowram	2	83
kRaNam	2	83
paramaH	2	83
ojasaH	2	83
